User ID,Battery Capacity (kWh),Charging Station ID,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Charger Type,User Type
User_687,101.1029879,Station_461,1/29/2024 14:00,1/29/2024 17:01,7.275443511,2.690603255,21.06032431,34.65404091,Night,Saturday,12.88478096,72.45174831,66.8002714,26.95365853,Level 2,Commuter
User_688,83.14159589,Station_151,1/29/2024 15:00,1/29/2024 18:07,,3.136575204,49.23385306,38.37508853,Night,Sunday,68.84864852,86.41348671,109.3882719,34.41466488,Level 2,Casual Driver
User_689,100,Station_123,1/29/2024 16:00,1/29/2024 19:39,74.34970162,2.228619733,18.03449261,31.42153777,Evening,Friday,78.78459856,61.9953326,144.4372219,-8.059848674,Level 2,Long-Distance Traveler
User_690,50,Station_144,1/29/2024 17:00,1/29/2024 19:50,79.96222628,2.967779749,9.807729926,13.1499163,Afternoon,Friday,20.76017181,98.43286889,278.4756836,4.753258011,Level 2,Long-Distance Traveler
User_691,100,Station_478,1/29/2024 18:00,1/29/2024 21:39,57.23283445,1.389640352,30.94275331,5.663990127,Evening,Tuesday,22.44089942,63.15177111,36.00389596,0.830582909,Level 1,Commuter
User_692,62,Station_189,1/29/2024 19:00,1/29/2024 20:16,39.22309337,3.068545305,,11.95063658,Afternoon,Saturday,14.12752109,66.70572559,252.9319826,36.20147299,Level 2,Commuter
User_693,100,Station_255,1/29/2024 20:00,1/29/2024 22:21,10.4201108,1.229348211,18.89970326,8.942145214,Afternoon,Saturday,54.97882574,59.78078858,143.5610357,21.29310651,Level 1,Commuter
User_694,85,Station_68,1/29/2024 21:00,1/29/2024 23:53,47.19744469,1.551271282,23.43002275,9.988472791,Night,Friday,74.87748788,94.07356949,278.9265238,28.41994109,Level 1,Casual Driver
User_695,75,Station_104,1/29/2024 22:00,1/30/2024 1:43,64.45081158,3.998843751,21.47178993,31.66782213,Morning,Friday,46.2204361,89.43899158,231.1922317,18.96695554,Level 1,Commuter
User_696,85,Station_336,1/29/2024 23:00,1/30/2024 2:58,37.8472973,2.262536221,2.826146252,8.33098317,Afternoon,Wednesday,55.25180507,101.7019615,173.2329019,24.3819304,Level 2,Casual Driver
User_697,61.38144493,Station_159,1/30/2024 0:00,1/30/2024 1:12,,2.502937261,41.12611693,8.818942546,Afternoon,Saturday,36.34699296,78.65787559,200.3880882,38.24330058,Level 2,Commuter
User_698,62,Station_309,1/30/2024 1:00,1/30/2024 1:37,79.26318452,0.620162599,27.64508955,27.60662109,Evening,Monday,80.47359964,81.06159952,108.9552568,17.19918125,Level 1,Commuter
User_699,100,Station_362,1/30/2024 2:00,1/30/2024 2:32,38.61710109,2.528738094,43.01294386,10.40128286,Afternoon,Sunday,70.98523133,55.49549699,283.1400363,34.31814298,Level 2,Commuter
User_700,62,Station_409,1/30/2024 3:00,1/30/2024 5:34,24.40113304,1.478023096,31.11524448,24.13463552,Afternoon,Tuesday,65.98351537,51.25486777,32.03949076,23.59028973,Level 1,Long-Distance Traveler
User_701,75,Station_300,1/30/2024 4:00,1/30/2024 4:41,26.17978326,3.805961296,25.8577947,26.59685476,Afternoon,Tuesday,66.53596712,81.32643859,243.8712446,-5.318501401,Level 2,Commuter
User_702,75,Station_396,1/30/2024 5:00,1/30/2024 6:53,,2.854360527,45.45609303,22.85367292,Afternoon,Wednesday,46.27803748,58.47829058,151.8665692,31.54957074,Level 2,Commuter
User_703,62,Station_90,1/30/2024 6:00,1/30/2024 6:45,28.68467334,3.246572899,16.4874681,30.52226562,Afternoon,Sunday,13.89246256,81.568704,248.0224941,2.875158735,Level 1,Commuter
User_704,62,Station_357,1/30/2024 7:00,1/30/2024 8:47,34.7267129,2.959780259,24.02157395,25.4786465,Morning,Wednesday,80.9923229,94.75959998,264.7324232,-5.829833252,Level 2,Commuter
User_705,100,Station_256,1/30/2024 8:00,1/30/2024 11:57,56.6575637,0.613208508,21.0697714,12.84652928,Night,Monday,84.61526142,88.99562893,151.9665087,17.36766172,Level 1,Casual Driver
User_706,50,Station_496,1/30/2024 9:00,1/30/2024 10:28,5.58379777,2.833926983,35.82084576,35.0091288,Afternoon,Thursday,68.59711303,95.58825531,125.2585778,16.51093464,Level 1,Casual Driver
User_707,85,Station_353,1/30/2024 10:00,1/30/2024 13:26,9.66966559,1.621574756,37.51415163,16.71682197,Evening,Tuesday,48.38561451,71.20894956,145.1327089,-1.945067618,Level 2,Commuter
User_708,193.0030739,Station_220,1/30/2024 11:00,1/30/2024 12:32,42.74479257,1.180162501,40.2059876,14.25574828,Evening,Saturday,19.56303216,67.79633548,119.4883558,-4.172668306,Level 2,Casual Driver
User_709,75,Station_9,1/30/2024 12:00,1/30/2024 15:39,58.28185373,2.280942968,32.97650006,31.95299774,Afternoon,Sunday,34.45961554,84.48778808,205.3954702,26.12620097,Level 1,Commuter
User_710,50,Station_12,1/30/2024 13:00,1/30/2024 14:18,47.88862467,4.228305738,26.42521897,13.42605914,Afternoon,Friday,82.18039755,83.00880489,235.8950309,36.40880981,Level 1,Commuter
User_711,62,Station_325,1/30/2024 14:00,1/30/2024 15:20,10.5581562,3.990952264,17.23173869,29.84300731,Afternoon,Sunday,64.65832409,58.68570516,37.9944411,32.26012676,Level 1,Casual Driver
User_712,62,Station_438,1/30/2024 15:00,1/30/2024 16:02,12.1284844,2.954305533,9.582158682,38.12124122,Morning,Monday,48.94788601,77.67619771,81.64473755,23.61939627,DC Fast Charger,Casual Driver
User_713,75,Station_244,1/30/2024 16:00,1/30/2024 16:59,45.90925215,0.708738546,26.3121504,11.23449778,Night,Tuesday,40.71611726,97.28846478,194.2513955,28.40385151,Level 2,Commuter
User_714,75,Station_182,1/30/2024 17:00,1/30/2024 20:36,8.115370261,1.978147577,,26.84686353,Evening,Saturday,22.18992507,99.62809793,223.4058067,33.69115081,DC Fast Charger,Long-Distance Traveler
User_715,50,Station_284,1/30/2024 18:00,1/30/2024 19:45,9.623141258,3.944488765,34.93886591,29.80554365,Morning,Monday,68.59374207,61.57800907,28.95833543,15.40242751,Level 1,Commuter
User_716,100,Station_312,1/30/2024 19:00,1/30/2024 19:44,27.85421045,1.866481642,37.6886195,37.96070855,Morning,Thursday,12.17065799,98.07896306,89.81454216,-1.655538051,DC Fast Charger,Commuter
User_717,85,Station_99,1/30/2024 20:00,1/30/2024 21:51,23.22263438,0.656485961,5.406718024,30.83715063,Afternoon,Saturday,17.51343663,97.2383133,214.200918,22.9101995,Level 1,Long-Distance Traveler
User_718,50,Station_197,1/30/2024 21:00,1/30/2024 23:01,21.30857255,3.735302162,28.04359239,39.92534587,Night,Tuesday,78.29829104,91.7160356,198.7338106,-5.46532879,DC Fast Charger,Casual Driver
User_719,50,Station_482,1/30/2024 22:00,1/30/2024 22:52,77.45749045,3.010517385,47.33304581,38.25663659,Afternoon,Sunday,63.57208978,68.75240395,273.697821,-3.042041816,DC Fast Charger,Long-Distance Traveler
User_720,62,Station_366,1/30/2024 23:00,1/31/2024 2:55,32.25299064,3.649625688,71.62104096,35.48158301,Evening,Friday,45.41422996,78.63832292,25.05757787,-1.925544736,Level 2,Commuter
User_721,50,Station_226,1/31/2024 0:00,1/31/2024 2:03,17.92928513,2.964541628,35.13960563,11.48334061,Night,Saturday,87.36946836,77.08652147,219.1405736,-7.568481804,Level 2,Casual Driver
User_722,100,Station_333,1/31/2024 1:00,1/31/2024 2:14,77.29578007,0.684295158,5.971664973,8.431094783,Afternoon,Tuesday,52.89673369,74.04912798,86.45685085,-8.892368363,DC Fast Charger,Long-Distance Traveler
User_723,75,Station_103,1/31/2024 2:00,1/31/2024 3:31,26.49300814,2.117204146,7.148790446,27.96868973,Evening,Monday,55.39403574,56.75239994,261.4110496,19.67904953,Level 1,Long-Distance Traveler
User_724,50,Station_106,1/31/2024 3:00,1/31/2024 6:56,55.30273056,2.544566059,37.34746081,24.08202573,Morning,Thursday,71.91664638,88.37524194,106.9396474,30.18843916,Level 2,Commuter
User_725,100,Station_365,1/31/2024 4:00,1/31/2024 7:48,10.19225943,2.193662226,14.43535243,29.61595785,Evening,Saturday,14.18454828,71.74589401,298.969461,-5.39232914,DC Fast Charger,Long-Distance Traveler
User_726,42.22396426,Station_368,1/31/2024 5:00,1/31/2024 5:44,62.6340099,1.306101364,37.57454771,18.4840398,Evening,Monday,69.88302901,89.70899824,38.61495715,1.195422059,Level 1,Commuter
User_727,7.714516854,Station_58,1/31/2024 6:00,1/31/2024 7:15,36.22941276,1.885689028,11.09306321,31.09005934,Evening,Monday,43.35667392,91.94031675,144.450372,17.39682581,Level 2,Casual Driver
User_728,62,Station_78,1/31/2024 7:00,1/31/2024 8:33,12.35040612,1.499556879,44.04764539,24.30929724,Night,Wednesday,47.07173173,68.83315695,,15.00986729,DC Fast Charger,Long-Distance Traveler
User_729,75,Station_75,1/31/2024 8:00,1/31/2024 11:23,28.24851023,2.573551149,26.64017685,16.52212515,Morning,Monday,53.82003673,67.23316373,149.0042708,16.69408624,Level 1,Casual Driver
User_730,62,Station_42,1/31/2024 9:00,1/31/2024 12:33,53.18988765,1.901457614,4.875602271,36.92869645,Night,Sunday,59.10391672,95.23017418,166.9817507,37.39510915,Level 1,Casual Driver
User_731,62,Station_422,1/31/2024 10:00,1/31/2024 13:21,63.97196694,1.981509709,41.34889745,10.34010605,Morning,Saturday,54.84308704,99.13049535,90.79486285,9.19251476,DC Fast Charger,Commuter
User_732,75,Station_324,1/31/2024 11:00,1/31/2024 12:44,48.66355521,1.756271661,36.32372775,15.39957845,Afternoon,Thursday,49.28268959,91.74603216,178.1213088,21.01240559,Level 1,Long-Distance Traveler
User_733,75,Station_181,1/31/2024 12:00,1/31/2024 15:06,51.16176879,1.924572536,14.89835921,35.91280516,Afternoon,Friday,40.35911245,79.59600702,258.2896783,31.56317999,DC Fast Charger,Casual Driver
User_734,75,Station_33,1/31/2024 13:00,1/31/2024 16:39,68.24465321,3.375570509,49.3612511,33.36036097,Evening,Wednesday,57.9079949,88.30938417,276.392588,14.82620373,Level 1,Long-Distance Traveler
User_735,62,Station_71,1/31/2024 14:00,1/31/2024 15:21,70.38483283,1.046620657,20.61960339,25.43714325,Evening,Monday,32.45935624,75.45762692,302.8524897,-6.497175363,DC Fast Charger,Long-Distance Traveler
User_736,75,Station_56,1/31/2024 15:00,1/31/2024 18:31,56.55292752,2.621035258,4.340098532,38.84657689,Night,Saturday,29.26035319,88.25311989,12.02429409,10.51156168,Level 2,Long-Distance Traveler
User_737,85,Station_105,1/31/2024 16:00,1/31/2024 17:57,16.82777159,2.738816944,14.51128231,11.57976619,Morning,Sunday,30.61524199,82.46098168,199.3017717,25.96499685,Level 1,Long-Distance Traveler
User_738,62,Station_200,1/31/2024 17:00,1/31/2024 18:26,76.46827352,3.681183966,,37.05839297,Morning,Sunday,72.54621701,51.9158283,270.494936,38.64810001,DC Fast Charger,Casual Driver
User_739,100,Station_101,1/31/2024 18:00,1/31/2024 19:52,6.065161713,3.597765519,46.62351209,16.17803141,Morning,Sunday,19.64689729,71.19100274,92.40439693,27.29212704,DC Fast Charger,Long-Distance Traveler
User_740,62,Station_256,1/31/2024 19:00,1/31/2024 20:35,10.13770944,1.582369812,36.07784471,26.5542637,Evening,Tuesday,34.89212626,99.87119867,217.5966346,40.81674038,Level 1,Commuter
User_741,75,Station_307,1/31/2024 20:00,1/31/2024 22:59,62.53761053,3.111666692,24.18785232,21.66319865,Evening,Wednesday,14.82380811,69.84305861,257.3131552,19.14983807,Level 2,Commuter
User_742,62,Station_74,1/31/2024 21:00,1/31/2024 21:49,,2.367179119,31.71470233,18.09921836,Morning,Thursday,80.99831078,84.04691901,158.3604511,36.39435477,DC Fast Charger,Long-Distance Traveler
User_743,37.32971365,Station_171,1/31/2024 22:00,1/31/2024 23:02,16.49721204,1.811355114,9.554956967,12.18922157,Evening,Tuesday,50.53193933,93.95394941,225.2552692,31.79654964,Level 2,Long-Distance Traveler
User_744,94.20058699,Station_377,1/31/2024 23:00,2/1/2024 0:41,9.127828167,0.993148733,,8.658388336,Morning,Thursday,54.35077647,51.27003795,191.1482271,6.722193794,Level 1,Commuter
User_745,50,Station_143,2/1/2024 0:00,2/1/2024 0:54,43.9998593,3.557982114,30.2447228,24.30918661,Night,Tuesday,89.62738533,67.70900334,138.7659973,-6.944281882,Level 2,Long-Distance Traveler
User_746,62,Station_166,2/1/2024 1:00,2/1/2024 2:15,41.7666481,4.592690577,21.83372403,36.70441022,Afternoon,Friday,42.35837562,51.49172571,14.5924432,38.8126892,Level 1,Casual Driver
User_747,100,Station_399,2/1/2024 2:00,2/1/2024 3:42,6.695332952,2.133601462,4.050226868,34.45915336,Morning,Thursday,82.33123779,7.604224498,104.7176773,1.625302555,DC Fast Charger,Long-Distance Traveler
User_748,62,Station_261,2/1/2024 3:00,2/1/2024 5:07,69.4391779,3.659591614,16.61338766,12.61264234,Evening,Tuesday,22.71259856,50.79879144,266.8298766,9.99423176,Level 2,Long-Distance Traveler
User_749,75,Station_221,2/1/2024 4:00,2/1/2024 5:26,38.71120716,2.967560243,14.53360131,14.3618485,Night,Sunday,28.63084091,61.65789993,260.4883265,-6.359400394,Level 1,Casual Driver
User_750,81.36841583,Station_83,2/1/2024 5:00,2/1/2024 6:56,57.97765789,2.859080313,6.499187935,14.33823364,Evening,Thursday,58.308685,63.86610505,114.8832958,7.636850332,DC Fast Charger,Long-Distance Traveler
User_751,75,Station_182,2/1/2024 6:00,2/1/2024 8:42,74.10752218,2.224661484,45.69740275,14.75800919,Evening,Wednesday,72.90390529,51.69102216,177.2088872,3.262503248,Level 2,Casual Driver
User_752,100,Station_307,2/1/2024 7:00,2/1/2024 8:24,40.31906198,1.743606925,11.76785057,15.10026642,Evening,Thursday,31.09308905,86.5849595,99.18733328,0.534567342,Level 1,Casual Driver
User_753,50,Station_10,2/1/2024 8:00,2/1/2024 9:30,47.19807479,2.861382946,44.33661035,27.38521459,Morning,Saturday,65.47847011,84.22698703,86.60938168,4.251871253,Level 2,Commuter
User_754,100,Station_396,2/1/2024 9:00,2/1/2024 10:58,22.51563514,3.555559885,35.15248472,11.21994374,Night,Thursday,40.13578074,59.06838801,80.16440861,16.33644722,DC Fast Charger,Commuter
User_755,62,Station_4,2/1/2024 10:00,2/1/2024 10:37,68.26093768,2.413579318,33.64483514,17.03441064,Morning,Tuesday,46.37700489,88.38593824,,-9.542573214,DC Fast Charger,Long-Distance Traveler
User_756,50,Station_351,2/1/2024 11:00,2/1/2024 11:45,73.50597036,1.83590907,30.93142779,31.84900964,Afternoon,Thursday,60.77484915,63.56658133,246.2875148,2.315261221,Level 1,Commuter
User_757,75,Station_402,2/1/2024 12:00,2/1/2024 15:25,73.8693626,1.196800143,26.08697308,5.644054414,Morning,Friday,80.69801216,88.20526203,180.4546021,21.29459053,Level 2,Long-Distance Traveler
User_758,50,Station_336,2/1/2024 13:00,2/1/2024 15:25,64.37713244,2.314860017,15.2565692,8.811798669,Afternoon,Monday,15.58695625,98.80776451,199.7584008,25.40739976,Level 2,Long-Distance Traveler
User_759,50,Station_488,2/1/2024 14:00,2/1/2024 15:30,12.01009527,0.752959595,47.9020613,35.09170481,Night,Wednesday,41.6570296,83.15672197,133.4464695,23.94913865,DC Fast Charger,Commuter
User_760,29.59428889,Station_292,2/1/2024 15:00,2/1/2024 15:44,36.22621241,3.992427387,27.19648783,21.93271671,Night,Saturday,80.58328312,91.07842505,34.03765663,23.33398201,Level 2,Commuter
User_761,100,Station_281,2/1/2024 16:00,2/1/2024 19:42,28.84698737,3.29371339,11.02764841,10.43087545,Morning,Sunday,41.58622013,89.99519636,298.631376,-0.464122906,Level 2,Long-Distance Traveler
User_762,85,Station_215,2/1/2024 17:00,2/1/2024 19:59,76.58011324,2.678096541,41.12251368,21.31685318,Morning,Tuesday,31.36258702,93.56342614,233.2120578,14.08667639,Level 2,Long-Distance Traveler
User_763,50,Station_460,2/1/2024 18:00,2/1/2024 20:40,74.13419248,2.186374674,47.81692136,11.34921504,Evening,Sunday,71.9042665,99.36473575,151.065703,18.23757818,Level 1,Long-Distance Traveler
User_764,100,Station_98,2/1/2024 19:00,2/1/2024 21:11,73.80921664,2.36986948,10.5759383,5.307741456,Afternoon,Sunday,53.17181764,92.16041892,126.3959626,25.04490616,DC Fast Charger,Casual Driver
User_765,50,Station_420,2/1/2024 20:00,2/1/2024 21:23,35.02666957,1.739521091,22.02798565,28.80826687,Evening,Thursday,26.27624404,59.19858804,208.4805344,-8.712180413,Level 1,Long-Distance Traveler
User_766,62,Station_101,2/1/2024 21:00,2/1/2024 21:43,,2.202983393,10.60460822,15.10853922,Evening,Thursday,64.47819382,60.6406613,172.6418102,39.372478,DC Fast Charger,Long-Distance Traveler
User_767,85,Station_451,2/1/2024 22:00,2/1/2024 23:05,35.89954921,1.772447029,12.51189727,20.24627921,Night,Thursday,16.49275287,53.08457255,150.2772102,15.05582745,Level 1,Long-Distance Traveler
User_768,62,Station_9,2/1/2024 23:00,2/2/2024 2:59,48.33018276,2.15414623,14.81256989,15.30369673,Morning,Wednesday,56.27459504,65.98703033,229.182835,18.03247339,Level 1,Commuter
User_769,75,Station_61,2/2/2024 0:00,2/2/2024 2:14,53.71493233,1.692367291,23.72699961,30.14366714,Night,Saturday,15.89992391,58.1687787,,-6.369328432,Level 1,Commuter
User_770,75,Station_309,2/2/2024 1:00,2/2/2024 2:51,15.5583755,0.755443089,44.45073085,28.83648567,Morning,Monday,83.20214245,61.22134406,243.8284444,25.90015483,Level 2,Casual Driver
User_771,50,Station_146,2/2/2024 2:00,2/2/2024 3:36,40.7367048,2.534525414,9.866759209,36.57452173,Night,Friday,33.92648682,67.6953312,119.0969189,13.54692893,DC Fast Charger,Long-Distance Traveler
User_772,62,Station_427,2/2/2024 3:00,2/2/2024 3:39,11.5797708,3.616099729,9.634031616,5.777750427,Night,Saturday,26.10515607,71.39910279,157.611929,36.03822598,Level 1,Long-Distance Traveler
User_773,75,Station_419,2/2/2024 4:00,2/2/2024 5:18,39.67667007,6.75915168,43.1204033,15.29852516,Night,Friday,71.93335081,57.05150376,14.59087877,-8.630011423,Level 2,Long-Distance Traveler
User_774,100,Station_63,2/2/2024 5:00,2/2/2024 7:20,5.755335112,1.588658619,10.87967612,25.17200545,Afternoon,Sunday,65.91461015,52.23791779,18.7109658,11.11428022,Level 1,Long-Distance Traveler
User_775,50,Station_121,2/2/2024 6:00,2/2/2024 7:34,54.4865632,1.609548654,,11.30078074,Night,Saturday,67.90525355,54.63726637,71.13255185,4.670505369,Level 2,Long-Distance Traveler
User_776,62,Station_226,2/2/2024 7:00,2/2/2024 8:26,20.51871405,3.646583045,27.17353746,13.37200144,Afternoon,Tuesday,83.5904818,159.9889032,286.4400099,22.47968921,Level 1,Long-Distance Traveler
User_777,62,Station_105,2/2/2024 8:00,2/2/2024 8:56,13.58796474,3.517065237,40.81172935,37.89794296,Night,Monday,67.80447255,58.52581793,103.5211928,4.533623094,DC Fast Charger,Commuter
User_778,50,Station_462,2/2/2024 9:00,2/2/2024 12:52,19.97640696,2.287342909,35.90037572,22.64215189,Morning,Monday,73.29493498,58.58041749,299.4640475,14.43422724,DC Fast Charger,Casual Driver
User_779,50,Station_260,2/2/2024 10:00,2/2/2024 12:22,73.37136541,3.022632764,45.50795122,11.86812162,Afternoon,Wednesday,62.52618043,62.34091279,180.4524866,7.723424435,Level 1,Commuter
User_780,75,Station_349,2/2/2024 11:00,2/2/2024 13:42,75.62261391,3.7388535,37.17557076,17.79796611,Morning,Saturday,87.24599838,76.1744054,75.653217,6.211204219,Level 1,Commuter
User_781,64.77070141,Station_425,2/2/2024 12:00,2/2/2024 13:40,15.56779578,1.222021353,49.63914436,18.54969564,Morning,Thursday,54.1244409,58.52857766,31.59653167,35.69778872,Level 1,Commuter
User_782,50,Station_255,2/2/2024 13:00,2/2/2024 14:52,36.63162352,0.974393546,17.49863275,31.16309139,Morning,Monday,35.97542853,56.83965673,59.09663915,-1.759567563,Level 1,Casual Driver
User_783,50,Station_429,2/2/2024 14:00,2/2/2024 15:26,6.307290913,2.798826325,21.85192996,23.87933114,Afternoon,Saturday,89.78556217,83.84827423,179.0925312,10.35659124,Level 2,Long-Distance Traveler
User_784,50,Station_434,2/2/2024 15:00,2/2/2024 17:29,52.18352149,2.880199062,37.91246435,12.9951544,Evening,Thursday,12.05856984,75.35885804,259.5688456,-2.664000293,DC Fast Charger,Casual Driver
User_785,75,Station_207,2/2/2024 16:00,2/2/2024 18:02,,1.774553694,29.83758581,36.8859008,Afternoon,Wednesday,41.49585704,54.94247646,38.0224883,5.459169955,Level 2,Commuter
User_786,61.46088547,Station_28,2/2/2024 17:00,2/2/2024 17:44,17.21874448,0.957521116,47.74613739,15.17599523,Evening,Sunday,53.67177395,76.20126916,20.49469516,20.01875008,DC Fast Charger,Commuter
User_787,50,Station_170,2/2/2024 18:00,2/2/2024 20:20,48.14596961,2.867363493,15.5216618,31.83906197,Afternoon,Sunday,16.53718056,99.98486048,33.08713919,32.22738413,Level 1,Commuter
User_788,62,Station_336,2/2/2024 19:00,2/2/2024 21:10,25.12116467,1.010506969,32.09365177,14.44083823,Night,Saturday,58.39027846,93.64930682,272.2871845,-6.052887854,DC Fast Charger,Commuter
User_789,85,Station_76,2/2/2024 20:00,2/2/2024 22:28,67.90283934,0.835318745,41.0670411,25.57013992,Evening,Saturday,45.58232566,87.80206969,120.3675121,25.58518973,Level 1,Long-Distance Traveler
User_790,85,Station_116,2/2/2024 21:00,2/2/2024 22:45,43.25451714,3.210764372,19.27803572,13.3747112,Night,Tuesday,16.42986703,85.24212847,156.1962255,27.81755697,Level 1,Commuter
User_791,62,Station_69,2/2/2024 22:00,2/3/2024 1:07,62.61550759,1.8150454,19.79464959,16.78765405,Evening,Saturday,84.03426142,92.43627852,209.6266218,21.45363164,Level 2,Commuter
User_792,85,Station_354,2/2/2024 23:00,2/2/2024 23:49,43.82590012,3.12812823,41.8374625,58.74667669,Afternoon,Tuesday,37.69447403,77.12655442,29.94444052,33.54685713,DC Fast Charger,Long-Distance Traveler
User_793,100,Station_234,2/3/2024 0:00,2/3/2024 3:14,31.18702899,1.860443342,11.58174439,17.2637317,Afternoon,Thursday,69.85875931,23.5484923,18.84580545,28.33351505,Level 2,Commuter
User_794,75,Station_1,2/3/2024 1:00,2/3/2024 3:40,74.82644569,1.398582211,43.13328346,26.21871804,Evening,Sunday,23.7259955,53.81369932,238.7435607,30.95596894,Level 2,Long-Distance Traveler
User_795,85,Station_167,2/3/2024 2:00,2/3/2024 3:42,,1.683377969,9.433507337,22.94748659,Night,Thursday,15.00055628,66.92466574,0.862361332,25.36270525,Level 2,Casual Driver
User_796,75,Station_352,2/3/2024 3:00,2/3/2024 5:31,78.89524911,1.225895512,30.74927682,7.260289754,Morning,Sunday,62.08764645,80.77137882,73.61394812,16.52085958,Level 2,Long-Distance Traveler
User_797,62,Station_218,2/3/2024 4:00,2/3/2024 5:10,10.24188589,1.394747103,29.21621369,34.65331381,Evening,Sunday,14.96166964,70.51180081,295.9150269,18.15385475,DC Fast Charger,Commuter
User_798,85,Station_273,2/3/2024 5:00,2/3/2024 8:16,5.144893572,1.996622706,9.230954632,21.48947597,Evening,Monday,83.66896736,80.51886312,66.52104688,8.640698596,DC Fast Charger,Long-Distance Traveler
User_799,50,Station_368,2/3/2024 6:00,2/3/2024 9:03,59.92281442,3.75321648,30.42944813,14.11772572,Night,Wednesday,41.64275169,95.00695843,239.158239,7.177322498,Level 2,Commuter
User_800,62,Station_251,2/3/2024 7:00,2/3/2024 9:39,8.353019856,3.430484458,34.71968172,35.66061844,Morning,Tuesday,13.14256311,97.25962097,42.55134219,2.819187377,DC Fast Charger,Commuter
User_801,58.36980452,Station_347,2/3/2024 8:00,2/3/2024 8:52,40.76283311,0.938436579,41.33293546,24.91450468,Evening,Sunday,57.8146802,87.27068668,196.5140062,35.54952433,Level 1,Casual Driver
User_802,85,Station_344,2/3/2024 9:00,2/3/2024 9:52,18.89056337,1.418783743,17.00535034,28.24275582,Morning,Monday,54.31147107,57.65603263,73.25683049,32.95043053,DC Fast Charger,Commuter
User_803,50,Station_419,2/3/2024 10:00,2/3/2024 12:53,42.79819076,2.342711366,33.78877719,12.77662117,Morning,Friday,67.94619207,57.87020411,17.76008288,12.91830155,Level 2,Commuter
User_804,62,Station_174,2/3/2024 11:00,2/3/2024 11:38,12.81436315,2.588535181,27.38199435,29.63541951,Afternoon,Monday,66.46134154,68.41309482,251.1713532,22.61418259,Level 1,Commuter
User_805,75,Station_170,2/3/2024 12:00,2/3/2024 12:42,8.918418778,1.556936696,16.24196336,8.640023654,Night,Thursday,16.990405,55.82664103,15.21342604,9.113968186,Level 1,Long-Distance Traveler
User_806,62,Station_246,2/3/2024 13:00,2/3/2024 16:05,0.121143295,1.455635915,45.58156227,37.71055485,Evening,Friday,86.31048769,77.1988129,66.36395614,30.1878528,Level 1,Commuter
User_807,62,Station_423,2/3/2024 14:00,2/3/2024 17:04,10.91135579,1.984544632,20.99245326,15.13522671,Evening,Monday,85.04682076,65.39138946,256.5969178,31.63281132,Level 1,Commuter
User_808,75,Station_90,2/3/2024 15:00,2/3/2024 16:20,7.858868389,3.361128706,4.830371677,36.51188192,Morning,Saturday,81.86550347,96.13231207,284.6536205,23.69545557,Level 1,Commuter
User_809,75,Station_49,2/3/2024 16:00,2/3/2024 17:33,70.1713546,3.827945832,12.96252218,13.92100754,Evening,Wednesday,11.95265429,52.68266544,155.7250711,1.496106621,Level 2,Casual Driver
User_810,62,Station_446,2/3/2024 17:00,2/3/2024 18:21,15.18743213,2.734597571,13.08002299,26.15309479,Morning,Tuesday,11.88322274,59.52963307,252.8511066,36.99991588,Level 2,Casual Driver
User_811,85,Station_294,2/3/2024 18:00,2/3/2024 21:58,77.86131613,0.706536646,30.14418744,37.13040463,Evening,Saturday,63.10434295,66.61241346,20.6556778,0.786534417,Level 1,Long-Distance Traveler
User_812,62,Station_407,2/3/2024 19:00,2/3/2024 20:07,37.18929365,1.228841335,3.856692167,17.77424892,Night,Friday,49.06955896,85.10116941,269.148089,19.85661158,Level 2,Casual Driver
User_813,62,Station_150,2/3/2024 20:00,2/3/2024 22:09,25.71192393,2.309327717,32.62090777,29.45116374,Evening,Sunday,37.0929557,84.74088765,190.2818229,8.005172341,DC Fast Charger,Casual Driver
User_814,50,Station_132,2/3/2024 21:00,2/4/2024 0:42,9.086246708,2.010057473,14.08872604,16.94513542,Morning,Wednesday,50.00570005,64.81183664,278.4282294,-8.983604993,Level 2,Long-Distance Traveler
User_815,75,Station_433,2/3/2024 22:00,2/4/2024 0:55,27.00471086,3.441490898,46.41136085,38.52706304,Morning,Sunday,88.18011162,61.43525686,298.8701857,8.774037215,DC Fast Charger,Casual Driver
User_816,50,Station_59,2/3/2024 23:00,2/4/2024 2:40,6.661747206,4.110062624,10.89013108,30.89770569,Evening,Monday,83.28204155,65.0062464,,20.51545592,Level 2,Commuter
User_817,100,Station_457,2/4/2024 0:00,2/4/2024 1:20,53.64842443,3.408542212,47.29035525,14.66503914,Evening,Saturday,21.45527057,98.16391585,292.8722924,12.02562263,DC Fast Charger,Commuter
User_818,85,Station_324,2/4/2024 1:00,2/4/2024 3:46,40.65621778,3.377783999,49.9207256,38.44754632,Morning,Thursday,73.70841814,55.68169449,189.5971055,8.453747359,DC Fast Charger,Commuter
User_819,100,Station_199,2/4/2024 2:00,2/4/2024 4:50,71.16250434,1.202607322,44.74486265,23.70127505,Afternoon,Thursday,48.96354396,92.5723725,287.0639798,3.706865682,Level 1,Casual Driver
